metric,timestamp,value,job,mode,instance
inline_error,2026-05-04T07:09:39.354000+00:00,403.8892799999994,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:09:44.354000+00:00,593.0925500000012,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:09:49.354000+00:00,2755.67943,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:09:54.354000+00:00,984.9895600000018,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:09:59.354000+00:00,2220.8653999999988,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:04.354000+00:00,1560.5790899999993,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:09.354000+00:00,2028.3402099999985,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:14.354000+00:00,3002.994219999993,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:19.354000+00:00,3019.2304399999994,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:24.354000+00:00,877.2299999999959,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:29.354000+00:00,370.02216000000044,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:34.354000+00:00,283.7872799999968,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:39.354000+00:00,1415.9671099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:44.354000+00:00,2412.734510000002,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:49.354000+00:00,2726.1038300000037,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:54.354000+00:00,221.94489999999496,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:10:59.354000+00:00,2497.9388099999996,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:04.354000+00:00,816.6021200000032,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:09.354000+00:00,927.8857300000018,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:14.354000+00:00,1175.420680000003,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:19.354000+00:00,799.9651000000013,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:24.354000+00:00,524.3860800000002,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:29.354000+00:00,851.904129999999,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:34.354000+00:00,1358.8053900000014,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:39.354000+00:00,524.1158600000017,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:44.354000+00:00,1132.6768299999967,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:49.354000+00:00,126.85887999999977,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:54.354000+00:00,697.5714099999968,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:11:59.354000+00:00,46.79156999999759,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:04.354000+00:00,2319.468789999999,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:09.354000+00:00,1465.1825699999972,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:14.354000+00:00,420.51166999999987,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:19.354000+00:00,1518.2473600000012,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:24.354000+00:00,700.0738900000033,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:29.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:34.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:39.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:44.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:49.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:54.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
inline_error,2026-05-04T07:12:59.354000+00:00,706.4923099999978,load-forecast-inline,inline,inline-service:8000
static_forecast,2026-05-04T06:12:59.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:04.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:09.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:14.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:19.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:24.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:29.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:34.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:39.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:44.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:49.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:54.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:13:59.354000+00:00,29185.57391,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:04.354000+00:00,28807.68463,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:09.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:14.354000+00:00,28710.58091,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:19.354000+00:00,29142.84296,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:24.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:29.354000+00:00,29136.80312,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:34.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:39.354000+00:00,28656.62343,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:44.354000+00:00,29160.36399,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:49.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:54.354000+00:00,29185.57391,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:14:59.354000+00:00,28807.68463,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:04.354000+00:00,28662.08047,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:09.354000+00:00,28773.7842,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:14.354000+00:00,29142.84296,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:19.354000+00:00,27311.556409999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:24.354000+00:00,26715.400439999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:29.354000+00:00,26665.48879,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:34.354000+00:00,26674.23117,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:39.354000+00:00,26838.37615,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:44.354000+00:00,27351.24343,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:49.354000+00:00,27169.47241,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:54.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:15:59.354000+00:00,26777.75504,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:04.354000+00:00,26688.577419999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:09.354000+00:00,27243.342,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:14.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:19.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:24.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:29.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:34.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:39.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:44.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:49.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:54.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:16:59.354000+00:00,28653.859389999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:04.354000+00:00,29106.35837,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:09.354000+00:00,29419.5973,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:14.354000+00:00,29116.56811,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:19.354000+00:00,28705.72863,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:24.354000+00:00,29023.29949,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:29.354000+00:00,29116.74352,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:34.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:39.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:44.354000+00:00,29136.80312,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:49.354000+00:00,28731.91824,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:54.354000+00:00,29023.29949,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:17:59.354000+00:00,29095.37585,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:04.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:09.354000+00:00,29185.57391,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:14.354000+00:00,28730.08873,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:19.354000+00:00,28952.459740000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:24.354000+00:00,29177.19542,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:29.354000+00:00,29185.939730000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:34.354000+00:00,27251.816209999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:39.354000+00:00,27043.50873,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:44.354000+00:00,26665.48879,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:49.354000+00:00,26951.47348,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:54.354000+00:00,26879.19085,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:18:59.354000+00:00,27003.89228,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:04.354000+00:00,26861.77,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:09.354000+00:00,26636.70935,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:14.354000+00:00,26642.93027,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:19.354000+00:00,26885.759729999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:24.354000+00:00,26915.816659999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:29.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:34.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:39.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:44.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:49.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:54.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:19:59.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:04.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:09.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:14.354000+00:00,28802.22759,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:19.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:24.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:29.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:34.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:39.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:44.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:49.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:54.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:20:59.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:04.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:09.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:14.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:19.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:24.354000+00:00,29185.57391,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:29.354000+00:00,28807.68463,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:34.354000+00:00,28693.71934,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:39.354000+00:00,28788.17681,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:44.354000+00:00,29142.84296,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:49.354000+00:00,27251.816209999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:54.354000+00:00,27043.50873,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:21:59.354000+00:00,26972.97902,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:04.354000+00:00,27032.45844,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:09.354000+00:00,27230.00654,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:14.354000+00:00,27351.24343,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:19.354000+00:00,27157.20907,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:24.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:29.354000+00:00,26638.12491,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:34.354000+00:00,26712.35142,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:39.354000+00:00,26963.334029999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:44.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:49.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:54.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:22:59.354000+00:00,28700.27159,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:04.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:09.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:14.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:19.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:24.354000+00:00,28642.07804,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:29.354000+00:00,29111.98376,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:34.354000+00:00,29109.42663,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:39.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:44.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:49.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:54.354000+00:00,28867.92196,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:23:59.354000+00:00,29002.56772,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:04.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:09.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:14.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:19.354000+00:00,28659.31643,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:24.354000+00:00,28839.53903,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:29.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:34.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:39.354000+00:00,29185.57391,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:44.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:49.354000+00:00,28675.02458,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:54.354000+00:00,28773.7842,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:24:59.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:04.354000+00:00,27251.816209999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:09.354000+00:00,27043.50873,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:14.354000+00:00,26972.97902,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:19.354000+00:00,26659.5774,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:24.354000+00:00,27230.00654,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:29.354000+00:00,27351.24343,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:34.354000+00:00,27157.20907,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:39.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:44.354000+00:00,26615.71181,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:49.354000+00:00,26707.54606,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:54.354000+00:00,26938.2192,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:25:59.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:04.354000+00:00,29136.80312,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:09.354000+00:00,28659.31643,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:14.354000+00:00,28867.92196,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:19.354000+00:00,29092.30759,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:24.354000+00:00,29073.22762,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:29.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:34.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:39.354000+00:00,28731.91824,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:44.354000+00:00,28911.94381,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:49.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:54.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:26:59.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:04.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:09.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:14.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:19.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:24.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:29.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:34.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:39.354000+00:00,28802.22759,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:44.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:49.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:54.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:27:59.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:04.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:09.354000+00:00,28788.17681,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:14.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:19.354000+00:00,27251.816209999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:24.354000+00:00,27043.50873,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:29.354000+00:00,26972.97902,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:34.354000+00:00,26709.90957,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:39.354000+00:00,26947.47762,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:44.354000+00:00,27286.54106,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:49.354000+00:00,27157.20907,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:54.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:28:59.354000+00:00,26782.95201,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:04.354000+00:00,26707.54606,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:09.354000+00:00,27255.60534,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:14.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:19.354000+00:00,29136.80312,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:24.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:29.354000+00:00,28656.62343,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:34.354000+00:00,29160.36399,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:39.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:44.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:49.354000+00:00,28807.68463,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:54.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:29:59.354000+00:00,28724.631690000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:04.354000+00:00,29142.84296,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:09.354000+00:00,29129.04443,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:14.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:19.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:24.354000+00:00,29067.96191,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:29.354000+00:00,29028.40456,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:34.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:39.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:44.354000+00:00,28894.075689999998,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:49.354000+00:00,28659.31643,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:54.354000+00:00,28736.39836,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:30:59.354000+00:00,29174.41477,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:04.354000+00:00,29118.12631,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:09.354000+00:00,29259.91485,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:14.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:19.354000+00:00,28758.70748,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:24.354000+00:00,29080.47048,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:29.354000+00:00,29112.669270000002,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:34.354000+00:00,27251.816209999997,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:39.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:44.354000+00:00,26972.97902,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:49.354000+00:00,26694.81994,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:54.354000+00:00,27230.00654,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:31:59.354000+00:00,27297.79248,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:04.354000+00:00,27157.20907,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:09.354000+00:00,26912.35257,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:14.354000+00:00,27019.89375,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:19.354000+00:00,27042.92437,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:24.354000+00:00,27266.85676,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:29.354000+00:00,29165.44594,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:34.354000+00:00,29136.80312,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:39.354000+00:00,28764.16452,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:44.354000+00:00,28666.60122,load-forecast-static,static,static-service:8000
static_forecast,2026-05-04T06:32:49.354000+00:00,29160.36399,load-forecast-static,static,static-service:8000
